"NAME OF THE"
"NAME OF THE                                            NAME OF THE PRIMARY"
"S. NO                        HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                           HEALTH CENTRE"
"DISTRICT"
"655    RAMANATHAPURAM     RAMANATHAPURAM   THIRUVADANAI         MANGALAKKUDI"
"656    RAMANATHAPURAM     RAMANATHAPURAM   R.S.MANGALAM         R.S.MANGALAM"
"657    RAMANATHAPURAM     RAMANATHAPURAM   R.S.MANGALAM         ANANDOOR"
"658    RAMANATHAPURAM     RAMANATHAPURAM   R.S.MANGALAM         THIRUPPALAIKUDI"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"659    RAMANATHAPURAM     RAMANATHAPURAM   RAMANATHAPURAM       DEVIPATTINAM"
"660    RAMANATHAPURAM     RAMANATHAPURAM   RAMANATHAPURAM       CHITTARKOTTAI"
"661    RAMANATHAPURAM     RAMANATHAPURAM   RAMANATHAPURAM       KAVANOOR"
"662    RAMANATHAPURAM     RAMANATHAPURAM   MANDAPAM             UCHIPULI"
"663    RAMANATHAPURAM     RAMANATHAPURAM   MANDAPAM             MANDAPAM"
"664    RAMANATHAPURAM     RAMANATHAPURAM   MANDAPAM             PAMBAN"
"665    RAMANATHAPURAM     RAMANATHAPURAM   MANDAPAM             THANGACHIMADAM"
"666    RAMANATHAPURAM     RAMANATHAPURAM   MANDAPAM             PUDUMADAM"
"667    RAMANATHAPURAM     RAMANATHAPURAM   MANDAPAM             THAMARAIKULAM"
"668    RAMANATHAPURAM     RAMANATHAPURAM   MANDAPAM             PUDUVALASAI"
"669    RAMANATHAPURAM     RAMANATHAPURAM   THIRUPULLANI         THIRUPPULLANI"
"670    RAMANATHAPURAM     RAMANATHAPURAM   THIRUPULLANI         PERIYAPATTINAM"
"671    RAMANATHAPURAM     RAMANATHAPURAM   THIRUPULLANI         VELANOOR"
"672    RAMANATHAPURAM     RAMANATHAPURAM   THIRUPULLANI         T.U.MANGAI"
"673    RAMANATHAPURAM     PARAMAKUDI       BOGALUR              BOGALUR"
"674    RAMANATHAPURAM     PARAMAKUDI       BOGALUR              MANJUR"
"675    RAMANATHAPURAM     PARAMAKUDI       NAINARKOIL           NAINARKOIL"
"676    RAMANATHAPURAM     PARAMAKUDI       NAINARKOIL           P.KODIKKULAM"
"677    RAMANATHAPURAM     PARAMAKUDI       PARAMAKUDI           PARTHIPANOOR"
"678    RAMANATHAPURAM     PARAMAKUDI       PARAMAKUDI           VENKITANKURICHI"
"679    RAMANATHAPURAM     PARAMAKUDI       PARAMAKUDI           PAMBOOR"
"680    RAMANATHAPURAM     PARAMAKUDI       MUDUKULATHUR         KEELATHOOVAL"
"681    RAMANATHAPURAM     PARAMAKUDI       MUDUKULATHUR         THIRUVARANGAM"
"682    RAMANATHAPURAM     PARAMAKUDI       MUDUKULATHUR         THERIRUVELI"
"683    RAMANATHAPURAM     PARAMAKUDI       MUDUKULATHUR         MELAKKODUMALUR"
"684    RAMANATHAPURAM     PARAMAKUDI       KADALADI             SIKKAL"
"685    RAMANATHAPURAM     PARAMAKUDI       KADALADI             ERVADI"
"686    RAMANATHAPURAM     PARAMAKUDI       KADALADI             VALINOKKAM"
"687    RAMANATHAPURAM     PARAMAKUDI       KADALADI             MELAKKIDARAM"
"688    RAMANATHAPURAM     PARAMAKUDI       KADALADI             UCHINATHAM"
"689    RAMANATHAPURAM     PARAMAKUDI       KADALADI             SAYAL GUDI"
"690    RAMANATHAPURAM     PARAMAKUDI       KADALADI             NARIPPAIYOOR"
"691    RAMANATHAPURAM     PARAMAKUDI       KAMUTHI              MELARAMANATHI"
"692    RAMANATHAPURAM     PARAMAKUDI       KAMUTHI              NATHAM"
"693    RAMANATHAPURAM     PARAMAKUDI       KAMUTHI              PERAIYUR"
"694    RAMANATHAPURAM     PARAMAKUDI       KAMUTHI              KOVILANGULAM"
"695    RAMANATHAPURAM     PARAMAKUDI       KAMUTHI              PERUNALI"
"696    RAMANATHAPURAM     PARAMAKUDI       KAMUTHI              RAMASAMY PATTY"
"697    SIVAGANGA          SIVAGANGA        SINGAMPUNARI         PIRANMALAI"
"698    SIVAGANGA          SIVAGANGA        SINGAMPUNARI         MALLAKOTTAI"
"699    SIVAGANGA          SIVAGANGA        SINGAMPUNARI         V.PUDUR"
"700    SIVAGANGA          SIVAGANGA        SINGAMPUNARI         PULITHIPATTI"
"701    SIVAGANGA          SIVAGANGA        SINGAMPUNARI         M.SOORAKUDI"
"702    SIVAGANGA          SIVAGANGA        THIRUPPATTUR         NERKUPPAI"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"703    SIVAGANGA          SIVAGANGA        THIRUPPATTUR         KEELASEVALPATTI"
"704    SIVAGANGA          SIVAGANGA        THIRUPPATTUR         TIRUKOSTIYUR"
"705    SIVAGANGA          SIVAGANGA        THIRUPPATTUR         SEVENIPATTI"
"706    SIVAGANGA          SIVAGANGA        KALLAL               SEMBANUR"
"707    SIVAGANGA          SIVAGANGA        KALLAL               KANDRAMANICKKAM"
"708    SIVAGANGA          SIVAGANGA        KALLAL               MARUTHANKUDI"
"709    SIVAGANGA          SIVAGANGA        KALLAL               KUNDRAKUDI"
"710    SIVAGANGA          SIVAGANGA        SAKKOTTAI            PUDUVAYAL"
"711    SIVAGANGA          SIVAGANGA        SAKKOTTAI            PEERKALAIKADU"
"712    SIVAGANGA          SIVAGANGA        SAKKOTTAI            KOTTAIYUR"
"713    SIVAGANGA          SIVAGANGA        SAKKOTTAI            O.SIRUVAYAL"
"714    SIVAGANGA          SIVAGANGA        KANNANGUDI           KANNANKUDI"
"715    SIVAGANGA          SIVAGANGA        DEVAKOTTAI           VELAYUTHAPATTINAM"
"716    SIVAGANGA          SIVAGANGA        DEVAKOTTAI           SHANMUGANATHAPURAM"
"717    SIVAGANGA          SIVAGANGA        DEVAKOTTAI           THIRUVEGAMPET"
"718    SIVAGANGA          SIVAGANGA        DEVAKOTTAI           KULAMANGALAM"
"719    SIVAGANGA          SIVAGANGA        DEVAKOTTAI           MUNNIKARMANGUDI"
"720    SIVAGANGA          SIVAGANGA        MANAMADURAI          MUTHANANDAL"
"721    SIVAGANGA          SIVAGANGA        MANAMADURAI          PERIYAKOTTAI"
"722    SIVAGANGA          SIVAGANGA        MANAMADURAI          THANJAKKOOR"
"723    SIVAGANGA          SIVAGANGA        MANAMADURAI          KOMBUKARANENTHAL"
"724    SIVAGANGA          SIVAGANGA        KALAYARKOIL          KALAYARKOVIL"
"725    SIVAGANGA          SIVAGANGA        KALAYARKOIL          MARAVAMANGALAM"
"726    SIVAGANGA          SIVAGANGA        KALAYARKOIL          SATHARASANKOTTAI"
"727    SIVAGANGA          SIVAGANGA        KALAYARKOIL          NATTARASANKOTTAI"
"728    SIVAGANGA          SIVAGANGA        KALAYARKOIL          KALAYARMANGALAM"
"729    SIVAGANGA          SIVAGANGA        KALAYARKOIL          PAGANERI"
"730    SIVAGANGA          SIVAGANGA        THIRUPPUVANAM        POOVANTHI"
"731    SIVAGANGA          SIVAGANGA        THIRUPPUVANAM        PALAYANUR"
"732    SIVAGANGA          SIVAGANGA        THIRUPPUVANAM        THIRUPPUVANAM"
"733    SIVAGANGA          SIVAGANGA        THIRUPPUVANAM        KONTHAGAI"
"734    SIVAGANGA          SIVAGANGA        SIVAGANGA            KEELAPOONGUDI"
"735    SIVAGANGA          SIVAGANGA        SIVAGANGA            EDAYAMELUR"
"736    SIVAGANGA          SIVAGANGA        SIVAGANGA            ARASANUR"
"737    SIVAGANGA          SIVAGANGA        SIVAGANGA            THAMARAKKI"
"738    SIVAGANGA          SIVAGANGA        ILAYANGUDI           SALAIGRAMMAM"
"739    SIVAGANGA          SIVAGANGA        ILAYANGUDI           THAYAMANGALAM"
"740    SIVAGANGA          SIVAGANGA        ILAYANGUDI           SOORANAM"
"741    PUDUKKOTTAI        PUDUKKOTTAI      ARIMALAM             KEELANILAI"
"742    PUDUKKOTTAI        PUDUKKOTTAI      ARIMALAM             EMBAL"
"743    PUDUKKOTTAI        PUDUKKOTTAI      ARIMALAM             KADIYAPATTI"
"744    PUDUKKOTTAI        PUDUKKOTTAI      ARIMALAM             RAYAVARAM"
"745    PUDUKKOTTAI        PUDUKKOTTAI      ARIMALAM             ARIMALAM"
"746    PUDUKKOTTAI        PUDUKKOTTAI      THIRUMAYAM           KONAPATTU"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"747    PUDUKKOTTAI        PUDUKKOTTAI      THIRUMAYAM           RANGIYAM"
"748    PUDUKKOTTAI        PUDUKKOTTAI      THIRUMAYAM           PANAYAPATTI"
"749    PUDUKKOTTAI        PUDUKKOTTAI      THIRUMAYAM           NATCHANDUPATTI"
"750    PUDUKKOTTAI        PUDUKKOTTAI      PONNAMARAVATHY       PONNAMARAVATHY"
"751    PUDUKKOTTAI        PUDUKKOTTAI      PONNAMARAVATHY       KARAIYUR"
"752    PUDUKKOTTAI        PUDUKKOTTAI      PONNAMARAVATHY       MELASIVAPURI"
"753    PUDUKKOTTAI        PUDUKKOTTAI      PONNAMARAVATHY       KOPPANAPATTI"
"754    PUDUKKOTTAI        PUDUKKOTTAI      VIRALIMALAI          VIRALIMALAI"
"755    PUDUKKOTTAI        PUDUKKOTTAI      VIRALIMALAI          MANDAIYUR"
"756    PUDUKKOTTAI        PUDUKKOTTAI      VIRALIMALAI          NEERPALANI"
"757    PUDUKKOTTAI        PUDUKKOTTAI      VIRALIMALAI          KODUMBALUR"
"758    PUDUKKOTTAI        PUDUKKOTTAI      KUNNANDARKOIL        ANDAKULAM"
"759    PUDUKKOTTAI        PUDUKKOTTAI      KUNNANDARKOIL        UPPILYAKUDI"
"760    PUDUKKOTTAI        PUDUKKOTTAI      KUNNANDARKOIL        VISALIKOVIL"
"761    PUDUKKOTTAI        PUDUKKOTTAI      KUNNANDARKOIL        THIRUMALAIRAYAPURAM"
"762    PUDUKKOTTAI        PUDUKKOTTAI      ANNAVASAL            CAVERINAGAR"
"763    PUDUKKOTTAI        PUDUKKOTTAI      ANNAVASAL            PARAMBUR"
"764    PUDUKKOTTAI        PUDUKKOTTAI      PUDUKOTTAI           ATHANAKOTTAI"
"765    PUDUKKOTTAI        PUDUKKOTTAI      PUDUKOTTAI           VARAPPUR"
"766    PUDUKKOTTAI        PUDUKKOTTAI      PUDUKOTTAI           PERUNGALUR"
"767    PUDUKKOTTAI        ARANTHANGI       GANDARVAKOTTAI       PUDUNAGAR"
"768    PUDUKKOTTAI        ARANTHANGI       GANDARVAKOTTAI       VELLALAVIDUTHY"
"769    PUDUKKOTTAI        ARANTHANGI       KARAMBAKUDI          KARAMBAKUDY"
"770    PUDUKKOTTAI        ARANTHANGI       KARAMBAKUDI          REGUNATHAPURAM"
"771    PUDUKKOTTAI        ARANTHANGI       KARAMBAKUDI          PAPPAPATTY"
"772    PUDUKKOTTAI        ARANTHANGI       KARAMBAKUDI          KOTTAIKADU"
"773    PUDUKKOTTAI        ARANTHANGI       KARAMBAKUDI          VANNKKANKADU"
"774    PUDUKKOTTAI        ARANTHANGI       KARAMBAKUDI          MALAIYUR"
"775    PUDUKKOTTAI        ARANTHANGI       THIRUVARANKULAM      THIRUVARANKULAM"
"776    PUDUKKOTTAI        ARANTHANGI       THIRUVARANKULAM      VADAKADU"
"777    PUDUKKOTTAI        ARANTHANGI       THIRUVARANKULAM      KOTHAMANGALAM"
"778    PUDUKKOTTAI        ARANTHANGI       THIRUVARANKULAM      KEERAMANGALAM"
"779    PUDUKKOTTAI        ARANTHANGI       THIRUVARANKULAM      ARAYAPATTI"
"780    PUDUKKOTTAI        ARANTHANGI       THIRUVARANKULAM      VENNAVALKUDI"
"781    PUDUKKOTTAI        ARANTHANGI       THIRUVARANKULAM      VALLATHIRAKOTTAI"
"782    PUDUKKOTTAI        ARANTHANGI       ARANTHANGI           POOVAIMANAGAR"
"783    PUDUKKOTTAI        ARANTHANGI       ARANTHANGI           MERPANAIKADU"
"784    PUDUKKOTTAI        ARANTHANGI       ARANTHANGI           ATHANI"
"785    PUDUKKOTTAI        ARANTHANGI       ARANTHANGI           NAGUDI"
"786    PUDUKKOTTAI        ARANTHANGI       ARANTHANGI           SILATTUR"
"787    PUDUKKOTTAI        ARANTHANGI       ARANTHANGI           MARAMADAKKI"
"788    PUDUKKOTTAI        ARANTHANGI       MANAMELKUDI          SINGAVANAM"
"789    PUDUKKOTTAI        ARANTHANGI       MANAMELKUDI          AMMAPATTINAM"
"790    PUDUKKOTTAI        ARANTHANGI       MANAMELKUDI          KOTTAIPATTNAM"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"791    PUDUKKOTTAI        ARANTHANGI       AVUDAYARKOIL         PONBETHI"
"792    PUDUKKOTTAI        ARANTHANGI       AVUDAYARKOIL         MIMISAL"
"793    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THIRUVARAMBUR        THIRUVERAMBUR"
"794    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THIRUVARAMBUR        KATTUR"
"795    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THIRUVARAMBUR        NAVALPATTU"
"796    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THIRUVARAMBUR        KEELAKURUCHI"
"797    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THIRUVARAMBUR        THUVAKUDI"
"798    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THIRUVARAMBUR        ARASANKUDI"
"799    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THIRUVARAMBUR        THIRUNEDENKULAM"
"800    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THIRUVARAMBUR        KOTTAPATTU TRANSIT C"
"801    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MANIKANDAM           INAMKULATHUR"
"802    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MANIKANDAM           NAGAMANGALAM"
"803    TIRUCHIRAPALLI     TIRUCHIRAPALLI   ANDANALLUR           KULUMANI"
"804    TIRUCHIRAPALLI     TIRUCHIRAPALLI   ANDANALLUR           PERUGAMANI"
"805    TIRUCHIRAPALLI     TIRUCHIRAPALLI   ANDANALLUR           ANDANALLUR"
"806    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MANACHANALLUR        SIRUKAMBUR"
"807    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MANACHANALLUR        94 KARIYAMANICKAM"
"808    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MANACHANALLUR        IRUNGALUR"
"809    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MANACHANALLUR        EDUMALAI"
"810    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MANACHANALLUR        PIRAHAMBI"
"811    TIRUCHIRAPALLI     TIRUCHIRAPALLI   LALGUDI              PUDUR UTHAMANUR"
"812    TIRUCHIRAPALLI     TIRUCHIRAPALLI   LALGUDI              ANBIL"
"813    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MARUNGAPURI          VALANNADU"
"814    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MARUNGAPURI          T.SUKKAMPATTI"
"815    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MANAPPARAI           PUTHANATHAM"
"816    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MANAPPARAI           CHETTIAPATTI"
"817    TIRUCHIRAPALLI     TIRUCHIRAPALLI   PULLAMBADI           PULLAMBADI"
"818    TIRUCHIRAPALLI     TIRUCHIRAPALLI   PULLAMBADI           MELARASUR"
"819    TIRUCHIRAPALLI     TIRUCHIRAPALLI   PULLAMBADI           ALUNTHALAIPPUR"
"820    TIRUCHIRAPALLI     TIRUCHIRAPALLI   PULLAMBADI           PERUVALAPPUR"
"821    TIRUCHIRAPALLI     TIRUCHIRAPALLI   PULLAMBADI           ORATHUR"
"822    TIRUCHIRAPALLI     TIRUCHIRAPALLI   VAIYAMPATTY          VAIYAMPATTI"
"823    TIRUCHIRAPALLI     TIRUCHIRAPALLI   VAIYAMPATTY          ANIYAPOOR"
"824    TIRUCHIRAPALLI     TIRUCHIRAPALLI   VAIYAMPATTY          KEERANUR"
"825    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MUSIRI               T.PUTHUR"
"826    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MUSIRI               MOOVANUR"
"827    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MUSIRI               KOTTATHUR"
"828    TIRUCHIRAPALLI     TIRUCHIRAPALLI   MUSIRI               PULLIVALAM"
"829    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THATHAIANGARPET      T.PET"
"830    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THATHAIANGARPET      METTUPALAYAM"
"831    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THURAIYUR            VERAMACHAN PATTI"
"832    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THURAIYUR            KANNANOOR"
"833    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THURAIYUR            PERUMALAPALAYAM"
"834    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THURAIYUR            SENGATTUPATTI"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"835    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THOTTIAM             M.N.PATTI"
"836    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THOTTIAM             APPANALLUR"
"837    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THOTTIAM             KATTUPUTHUR"
"838    TIRUCHIRAPALLI     TIRUCHIRAPALLI   THOTTIAM             KADUVVETTI"
"839    TIRUCHIRAPALLI     TIRUCHIRAPALLI   UPPLILIYAPURAM       UPPLIYAPURAM"
"840    TIRUCHIRAPALLI     TIRUCHIRAPALLI   UPPLILIYAPURAM       ERAGUDI"
"841    TIRUCHIRAPALLI     TIRUCHIRAPALLI   UPPLILIYAPURAM       TOPSENGATTUPATTI"
"842    KANNIYAKUMARI      NAGARCOIL        THOVALAI             ARUMANALLOOR"
"843    KANNIYAKUMARI      NAGARCOIL        THOVALAI             C.R.PUTHOOR"
"844    KANNIYAKUMARI      NAGARCOIL        THOVALAI             ARALVOIMOZHI"
"845    KANNIYAKUMARI      NAGARCOIL        THOVALAI             THADIKKARANKONAM"
"846    KANNIYAKUMARI      NAGARCOIL        AGASTHEESWARAM       ALAGAPPAPURAM"
"847    KANNIYAKUMARI      NAGARCOIL        AGASTHEESWARAM       KOTTARAM"
"848    KANNIYAKUMARI      NAGARCOIL        AGASTHEESWARAM       AGASTEESWARAM"
"849    KANNIYAKUMARI      NAGARCOIL        RAJAKKAMANGALAM      SINGALEYARPURI"
"850    KANNIYAKUMARI      NAGARCOIL        RAJAKKAMANGALAM      RAJAKKAMANGALM"
"851    KANNIYAKUMARI      NAGARCOIL        RAJAKKAMANGALAM      GANAPATHYPURAM"
"852    KANNIYAKUMARI      NAGARCOIL        KURUTHANGODE         KURUNTHENCODE"
"853    KANNIYAKUMARI      NAGARCOIL        KURUTHANGODE         VELLICHANTHAI"
"854    KANNIYAKUMARI      NAGARCOIL        KURUTHANGODE         NEDUVOORKARAI"
"855    KANNIYAKUMARI      NAGARCOIL        KURUTHANGODE         MUTTOM"
"856    KANNIYAKUMARI      NAGARCOIL        KILLIYOOR            KILLIYOOR"
"857    KANNIYAKUMARI      NAGARCOIL        KILLIYOOR            NATTALAM"
"858    KANNIYAKUMARI      NAGARCOIL        KILLIYOOR            KEALKULAM"
"859    KANNIYAKUMARI      NAGARCOIL        MUNCHIRAI            MUNCHIRAI"
"860    KANNIYAKUMARI      NAGARCOIL        MUNCHIRAI            THENGAIPATTINAM"
"861    KANNIYAKUMARI      NAGARCOIL        MUNCHIRAI            THOOTHOOR"
"862    KANNIYAKUMARI      NAGARCOIL        MUNCHIRAI            ARUDESAM"
"863    KANNIYAKUMARI      NAGARCOIL        MELPURAM             EDAICODE"
"864    KANNIYAKUMARI      NAGARCOIL        MELPURAM             PATHUKANI"
"865    KANNIYAKUMARI      NAGARCOIL        MELPURAM             MELPURAM"
"866    KANNIYAKUMARI      NAGARCOIL        THIRUVATTAR          KUTTAKUZHI"
"867    KANNIYAKUMARI      NAGARCOIL        THIRUVATTAR          KANNANOOR"
"868    KANNIYAKUMARI      NAGARCOIL        THIRUVATTAR          THIRUVATTAR"
"869    KANNIYAKUMARI      NAGARCOIL        THIRUVATTAR          PETCHIPARAI"
"870    KANNIYAKUMARI      NAGARCOIL        THUCKALAY            KOTHANALLUR"
"871    KANNIYAKUMARI      NAGARCOIL        THUCKALAY            THIRUVITHANCODE"
"872    KANNIYAKUMARI      NAGARCOIL        THUCKALAY            PALLIYADI"
"873    VIRUDHUNAGAR       VIRUDHUNAGAR     VIRUDHUNAGAR         KANNICHERIPUTHUR"
"874    VIRUDHUNAGAR       VIRUDHUNAGAR     VIRUDHUNAGAR         AMATHUR"
"875    VIRUDHUNAGAR       VIRUDHUNAGAR     VIRUDHUNAGAR         AVADIYARPURAM"
"876    VIRUDHUNAGAR       VIRUDHUNAGAR     KARIAPATTI           MALLANKINARU"
"877    VIRUDHUNAGAR       VIRUDHUNAGAR     KARIAPATTI           KALKURICHI"
"878    VIRUDHUNAGAR       VIRUDHUNAGAR     NARIKUDI             NARIKUDI"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"879    VIRUDHUNAGAR       VIRUDHUNAGAR     NARIKUDI             VEERASOLAN"
"880    VIRUDHUNAGAR       VIRUDHUNAGAR     NARIKUDI             A.MUKKULAM"
"881    VIRUDHUNAGAR       VIRUDHUNAGAR     NARIKUDI             KATTANUR"
"882    VIRUDHUNAGAR       VIRUDHUNAGAR     TIRUCHULI            M.REDDIYAPATTI"
"883    VIRUDHUNAGAR       VIRUDHUNAGAR     TIRUCHULI            PARALACHI"
"884    VIRUDHUNAGAR       VIRUDHUNAGAR     ARUPPUKOTTAI         PANDALKUDI"
"885    VIRUDHUNAGAR       VIRUDHUNAGAR     ARUPPUKOTTAI         GOPALAPURAM"
"886    VIRUDHUNAGAR       VIRUDHUNAGAR     ARUPPUKOTTAI         MALAIPATTI"
"887    VIRUDHUNAGAR       SIVAKASI         SATTUR               UPPATHUR"
"888    VIRUDHUNAGAR       SIVAKASI         SATTUR               NENMENI"
"889    VIRUDHUNAGAR       SIVAKASI         SATTUR               NADUSURANKUDI"
"890    VIRUDHUNAGAR       SIVAKASI         SIVAKASI             M.PUDUPATTI"
"891    VIRUDHUNAGAR       SIVAKASI         SIVAKASI             THIRUTHANGAL"
"892    VIRUDHUNAGAR       SIVAKASI         SIVAKASI             NARAYANAPURAM"
"893    VIRUDHUNAGAR       SIVAKASI         SIVAKASI             MARANERI"
"894    VIRUDHUNAGAR       SIVAKASI         VEMBAKOTTAI          KALLAMANAICKANPATTI"
"895    VIRUDHUNAGAR       SIVAKASI         VEMBAKOTTAI          THAYILPATTI"
"896    VIRUDHUNAGAR       SIVAKASI         VEMBAKOTTAI          ELAYIRAMPANNAI"
"897    VIRUDHUNAGAR       SIVAKASI         RAJAPALAYAM          ZAMIN KOLANGONDAN"
"898    VIRUDHUNAGAR       SIVAKASI         RAJAPALAYAM          CHOKKANATHAN PUDUR"
"899    VIRUDHUNAGAR       SIVAKASI         RAJAPALAYAM          SEITHUR"
"900    VIRUDHUNAGAR       SIVAKASI         RAJAPALAYAM          CHATRAPATTI"
"901    VIRUDHUNAGAR       SIVAKASI         RAJAPALAYAM          KILAAVIKULAM"
"902    VIRUDHUNAGAR       SIVAKASI         SRIVILLIPUTHUR       R.REDDIYAPATTI"
"903    VIRUDHUNAGAR       SIVAKASI         SRIVILLIPUTHUR       MAMSAPURAM"
"904    VIRUDHUNAGAR       SIVAKASI         SRIVILLIPUTHUR       T.MANAGASERI"
"905    VIRUDHUNAGAR       SIVAKASI         WATRAP               KUNNUR"
"906    VIRUDHUNAGAR       SIVAKASI         WATRAP               W.PUDUPATTI"
"907    VIRUDHUNAGAR       SIVAKASI         WATRAP               NATHAMPATTI"
"908    VIRUDHUNAGAR       SIVAKASI         WATRAP               KOTTAIYUR"
"909    DINDIGUL           DINDIGUL         NILAKOTTAI           AMMAYANAICKANUR"
"910    DINDIGUL           DINDIGUL         NILAKOTTAI           MATTAPARAI"
"911    DINDIGUL           DINDIGUL         NILAKOTTAI           SIRUNAICKENPATTY"
"912    DINDIGUL           DINDIGUL         NILAKOTTAI           S.THUMMALAPATTY"
"913    DINDIGUL           DINDIGUL         NILAKOTTAI           SAKKANAICKENUR"
"914    DINDIGUL           DINDIGUL         ATHOOR               ATHOOR"
"915    DINDIGUL           DINDIGUL         ATHOOR               SITHAYAN KOTTAI"
"916    DINDIGUL           DINDIGUL         ATHOOR               AYYAMPALAYAM"
"917    DINDIGUL           DINDIGUL         ATHOOR               CHINNALAPATTY"
"918    DINDIGUL           DINDIGUL         ATHOOR               ALAMARATHUPATTY"
"919    DINDIGUL           DINDIGUL         REDDIARCHATRAM       KANNIVADI"
"920    DINDIGUL           DINDIGUL         REDDIARCHATRAM       SRIRAMAPURAM"
"921    DINDIGUL           DINDIGUL         REDDIARCHATRAM       K.PUDUKOTTAI"
"922    DINDIGUL           DINDIGUL         SANARPATTY           KOSAVAPATTY"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"923    DINDIGUL           DINDIGUL         SANARPATTY           GOPALPATTY"
"924    DINDIGUL           DINDIGUL         SANARPATTY           SILUVATHUR"
"925    DINDIGUL           DINDIGUL         NATHAM               ULUPPAGUDI"
"926    DINDIGUL           DINDIGUL         NATHAM               SENTHURAI"
"927    DINDIGUL           DINDIGUL         NATHAM               SIRUGUDI"
"928    DINDIGUL           DINDIGUL         NATHAM               VATHIPATTI"
"929    DINDIGUL           DINDIGUL         NATHAM               KOSUKURUCHI"
"930    DINDIGUL           DINDIGUL         DINDIGUL             THADICOMBU"
"931    DINDIGUL           DINDIGUL         DINDIGUL             NARASINGAPURAM"
"932    DINDIGUL           DINDIGUL         DINDIGUL             M.M.KOVILUR"
"933    DINDIGUL           DINDIGUL         BATLAGUNDU           VIRUVEEDU"
"934    DINDIGUL           DINDIGUL         BATLAGUNDU           VIRALIPATTY"
"935    DINDIGUL           DINDIGUL         BATLAGUNDU           MALLANAMPATTY"
"936    DINDIGUL           PALANI           GUJILIAMPARAI        GUJILIAMPARAI"
"937    DINDIGUL           PALANI           GUJILIAMPARAI        D.GUDULORE"
"938    DINDIGUL           PALANI           GUJILIAMPARAI        R.VELLODE"
"939    DINDIGUL           PALANI           ODDANCHATRAM         K.KEERANUR"
"940    DINDIGUL           PALANI           ODDANCHATRAM         EDAYAKOTTAI"
"941    DINDIGUL           PALANI           ODDANCHATRAM         CHATRAPATTI"
"942    DINDIGUL           PALANI           KODAIKKANAL          MANNAVANUR"
